"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ran",1.33383225026211e-15,0.241815610166529,0.981,0.934,1.45467745213586e-11,"EPO_responsive","Ran"
"Dut",1.76936856728086e-15,0.351650228788341,0.886,0.757,1.92967335947651e-11,"EPO_responsive","Dut"
"Birc6",3.58179313196722e-15,0.348297941863704,0.69,0.473,3.90630358972345e-11,"EPO_responsive","Birc6"
"Marf1",1.01007705771845e-14,0.35520740905567,0.595,0.35,1.10159003914774e-10,"EPO_responsive","Marf1"
"Snrpf",1.60107578849448e-14,0.240558941764259,0.981,0.937,1.74613325493208e-10,"EPO_responsive","Snrpf"
"Slbp",2.20353362458357e-14,0.306755078915703,0.816,0.621,2.40317377097084e-10,"EPO_responsive","Slbp"
"Set",3.00618913053501e-14,0.263295363437662,0.968,0.914,3.27854986576148e-10,"EPO_responsive","Set"
"Rrm2",7.74644317102713e-14,0.439845869517725,0.449,0.259,8.44827092232219e-10,"EPO_responsive","Rrm2"
"Tuba1b",1.5163434744371e-13,0.272545293312468,0.968,0.929,1.6537241932211e-09,"EPO_responsive","Tuba1b"
"Ssr1",2.46400746669605e-13,0.329390970839917,0.782,0.616,2.68724654317871e-09,"EPO_responsive","Ssr1"
"Atp5j",2.60960001164342e-13,0.190639678515791,0.991,0.951,2.84602977269831e-09,"EPO_responsive","Atp5j"
"Spc24",4.01312687640913e-13,0.392019447615538,0.509,0.317,4.3767161714118e-09,"EPO_responsive","Spc24"
"Cmc2",4.24583823591634e-13,0.329896722962577,0.576,0.372,4.63051118009036e-09,"EPO_responsive","Cmc2"
"Cenph",4.74777226002895e-13,0.352394611765007,0.386,0.212,5.17792042678758e-09,"EPO_responsive","Cenph"
"Zc3hav1",4.83286067678669e-13,0.343594771499908,0.611,0.404,5.27071785410357e-09,"EPO_responsive","Zc3hav1"
"Kmt2d",6.17952362323464e-13,0.293694085443685,0.579,0.326,6.7393884634997e-09,"EPO_responsive","Kmt2d"
"Cks1b",8.33247741759818e-13,0.326556349932088,0.775,0.596,9.08739987163258e-09,"EPO_responsive","Cks1b"
"Pbk",1.24760603716427e-12,0.365649089200099,0.415,0.23,1.36063914413135e-08,"EPO_responsive","Pbk"
"Erh",1.25674759474345e-12,0.240994213942325,0.968,0.93,1.37060892682721e-08,"EPO_responsive","Erh"
"Ggact",1.40120160641939e-12,0.337585924264789,0.351,0.162,1.52815047196098e-08,"EPO_responsive","Ggact"
"Tipin",2.17622726913715e-12,0.3032420353049,0.835,0.676,2.37339345972097e-08,"EPO_responsive","Tipin"
"Rbm45",2.80888521295849e-12,0.312804597122744,0.329,0.135,3.06337021325253e-08,"EPO_responsive","Rbm45"
"Timmdc1",4.24744862824356e-12,0.316872524315206,0.326,0.143,4.63226747396243e-08,"EPO_responsive","Timmdc1"
"Khsrp",5.9805021514482e-12,0.319049682237568,0.544,0.342,6.52233564636941e-08,"EPO_responsive","Khsrp"
"Ythdf2",8.22848371074633e-12,0.306077651547229,0.718,0.543,8.97398433493995e-08,"EPO_responsive","Ythdf2"
"Alkbh5",9.08873357778468e-12,0.308434762244635,0.646,0.445,9.91217283993197e-08,"EPO_responsive","Alkbh5"
"Cenpw",1.54047523315643e-11,0.313530189325474,0.62,0.425,1.6800422892804e-07,"EPO_responsive","Cenpw"
"Tmem256",1.56153144954639e-11,0.220771573837856,0.968,0.921,1.70300619887529e-07,"EPO_responsive","Tmem256"
"Tk1",1.58680613788313e-11,0.358175067582355,0.475,0.281,1.73057077397534e-07,"EPO_responsive","Tk1"
"Lsm2",1.80055527368424e-11,0.29978314646426,0.794,0.661,1.96368558148003e-07,"EPO_responsive","Lsm2"
"Crip1",1.83345661009378e-11,0.241374804380697,0.956,0.878,1.99956777896827e-07,"EPO_responsive","Crip1"
"Txn1",2.63335860651377e-11,0.175647036081402,0.991,0.966,2.87194089626391e-07,"EPO_responsive","Txn1"
"Rbm15",3.65549887909145e-11,0.31039112817934,0.478,0.278,3.98668707753713e-07,"EPO_responsive","Rbm15"
"Mif",5.80192691657967e-11,0.213133012349506,0.972,0.922,6.32758149522179e-07,"EPO_responsive","Mif"
"Rad51ap1",9.32756326187749e-11,0.309011251519051,0.399,0.234,1.01726404934036e-06,"EPO_responsive","Rad51ap1"
"Fn3krp",1.30648020265136e-10,0.263042256715091,0.297,0.116,1.42484730901157e-06,"EPO_responsive","Fn3krp"
"Cenpm",1.68245092644588e-10,0.312318613390225,0.472,0.295,1.83488098038188e-06,"EPO_responsive","Cenpm"
"Dctn4",2.23514664126978e-10,0.283982391636241,0.456,0.261,2.43765092696882e-06,"EPO_responsive","Dctn4"
"Nhp2l1",2.33026287258199e-10,0.246425980815556,0.905,0.812,2.54138468883791e-06,"EPO_responsive","Nhp2l1"
"Hint1",2.41693948311106e-10,0.179582156866361,0.991,0.963,2.63591420028093e-06,"EPO_responsive","Hint1"
"Bmp2k",4.02792681690815e-10,0.276133216631329,0.389,0.205,4.39285698652003e-06,"EPO_responsive","Bmp2k"
"Atp5g1",7.36995252174691e-10,0.237698594004681,0.943,0.882,8.03767022021718e-06,"EPO_responsive","Atp5g1"
"Siva1",7.8739021490572e-10,0.267559255603099,0.858,0.75,8.58727768376179e-06,"EPO_responsive","Siva1"
"Lsm3",8.39211899174496e-10,0.242154015134748,0.873,0.764,9.15244497239706e-06,"EPO_responsive","Lsm3"
"Pdap1",9.15509331009413e-10,0.267917004002706,0.804,0.675,9.98454476398866e-06,"EPO_responsive","Pdap1"
"Snrpg",1.13130425886989e-09,0.147216572439771,0.994,0.98,1.2338004247235e-05,"EPO_responsive","Snrpg"
"Pam",1.21245060760854e-09,0.264782160995228,0.449,0.235,1.32229863265788e-05,"EPO_responsive","Pam"
"Zscan26",2.05005463439665e-09,0.268727262948776,0.386,0.208,2.23578958427298e-05,"EPO_responsive","Zscan26"
"Prdx1",2.20708206111575e-09,0.204289784527125,0.962,0.929,2.40704369585284e-05,"EPO_responsive","Prdx1"
"Cycs",2.30436275561182e-09,0.264430884234971,0.851,0.751,2.51313802127025e-05,"EPO_responsive","Cycs"
"Anapc15",2.36633161986826e-09,0.296166138971826,0.399,0.249,2.58072126462832e-05,"EPO_responsive","Anapc15"
"Tyms",2.68812968159864e-09,0.323019160852337,0.617,0.459,2.93167423075148e-05,"EPO_responsive","Tyms"
"Ptges3",2.80103558696360e-09,0.248443687689343,0.883,0.794,3.0548094111425e-05,"EPO_responsive","Ptges3"
"Dtl",2.95377433531597e-09,0.291374004626117,0.627,0.458,3.2213862900956e-05,"EPO_responsive","Dtl"
"Ppm1g",3.10683218980737e-09,0.282333390744688,0.709,0.563,3.38831118620391e-05,"EPO_responsive","Ppm1g"
"Smc2",3.4474447776733e-09,0.320709137427748,0.585,0.432,3.75978327453051e-05,"EPO_responsive","Smc2"
"Ttyh2",3.62281860188191e-09,0.190788734062735,0.149,0.041,3.95104596721241e-05,"EPO_responsive","Ttyh2"
"Ccdc34",4.85626158345838e-09,0.28226421422222,0.544,0.37,5.29623888291971e-05,"EPO_responsive","Ccdc34"
"Nme1",4.85983578385813e-09,0.225369879973472,0.908,0.816,5.30013690587568e-05,"EPO_responsive","Nme1"
"Dpysl2",5.44132017343583e-09,0.296203830228026,0.484,0.321,5.93430378114911e-05,"EPO_responsive","Dpysl2"
"Eif5a",6.47942480103586e-09,0.171012434786467,0.984,0.976,7.06646068800971e-05,"EPO_responsive","Eif5a"
"Usmg5",6.65189429821226e-09,0.211708063291423,0.949,0.901,7.25455592163029e-05,"EPO_responsive","Usmg5"
"Atp5k",7.82413574078971e-09,0.232729824478825,0.921,0.871,8.53300243890526e-05,"EPO_responsive","Atp5k"
"Prim2",7.98616500415138e-09,0.255975092561866,0.326,0.187,8.70971155352749e-05,"EPO_responsive","Prim2"
"Myh9",8.37069185298821e-09,0.294310399454585,0.772,0.679,9.12907653486894e-05,"EPO_responsive","Myh9"
"Syce2",8.85540395076608e-09,0.244959869889882,0.722,0.576,9.65770354870549e-05,"EPO_responsive","Syce2"
"Mrpl42",1.00514841231221e-08,0.24463191025065,0.807,0.675,0.00010962148584677,"EPO_responsive","Mrpl42"
"Tmem107",1.07379671442044e-08,0.268755017822619,0.313,0.187,0.000117108269674693,"EPO_responsive","Tmem107"
"Nhp2",1.10012046416999e-08,0.239902841753533,0.858,0.749,0.000119979137822379,"EPO_responsive","Nhp2"
"Ppia",1.19824308733199e-08,0.117226128143576,1,1,0.000130680391104427,"EPO_responsive","Ppia"
"Mtmr2",1.47613196122031e-08,0.247705442611876,0.358,0.198,0.000160986951690687,"EPO_responsive","Mtmr2"
"Hyou1",2.01028276069824e-08,0.246582413683285,0.25,0.115,0.00021924143788175,"EPO_responsive","Hyou1"
"Myef2",2.30244263210418e-08,0.250374290224434,0.389,0.234,0.000251104393457281,"EPO_responsive","Myef2"
"Cox8a",2.46557087473171e-08,0.144244644224465,0.997,0.986,0.000268895159598241,"EPO_responsive","Cox8a"
"Dnph1",2.83051991128157e-08,0.285971517105876,0.522,0.386,0.000308696501524368,"EPO_responsive","Dnph1"
"Srsf7",2.94740401115232e-08,0.228689247181065,0.858,0.766,0.000321443881456272,"EPO_responsive","Srsf7"
"Nusap1",3.86189618591491e-08,0.333509697631359,0.361,0.212,0.00042117839803588,"EPO_responsive","Nusap1"
"Fkbp3",4.56999736306619e-08,0.194947515611083,0.873,0.755,0.000498403912415999,"EPO_responsive","Fkbp3"
"Golt1b",5.80614423724705e-08,0.226840347445534,0.415,0.254,0.000633218090514163,"EPO_responsive","Golt1b"
"Rhoa",6.16850937652676e-08,0.235010470120663,0.861,0.806,0.000672737632604009,"EPO_responsive","Rhoa"
"Dek",6.55139079842482e-08,0.237128335106748,0.877,0.806,0.000714494680476211,"EPO_responsive","Dek"
"Uqcr11",7.52895340334774e-08,0.165723535236383,0.965,0.922,0.000821107658169105,"EPO_responsive","Uqcr11"
"Pcna",7.89112601757138e-08,0.250892062926716,0.709,0.564,0.000860606203476335,"EPO_responsive","Pcna"
"Otub1",8.28446277071907e-08,0.25150447123074,0.503,0.345,0.000903503509774621,"EPO_responsive","Otub1"
"Acot2",8.68191329683541e-08,0.24815514990852,0.361,0.188,0.000946849464152869,"EPO_responsive","Acot2"
"Magoh",8.72694380971418e-08,0.234425418710672,0.744,0.613,0.000951760491887428,"EPO_responsive","Magoh"
"Cenpk",1.03212082764532e-07,0.280975549163149,0.332,0.219,0.00112563097462999,"EPO_responsive","Cenpk"
"Skp1a",1.05534231010823e-07,0.227904454184591,0.807,0.719,0.00115095632340404,"EPO_responsive","Skp1a"
"Sema4b",1.13758498891132e-07,0.238341134636492,0.377,0.22,0.00124065018890668,"EPO_responsive","Sema4b"
"Nudcd2",1.22831582124572e-07,0.268401719938432,0.566,0.442,0.00133960123465058,"EPO_responsive","Nudcd2"
"Nudc",1.40530063180539e-07,0.203958524216929,0.842,0.737,0.00153262086904695,"EPO_responsive","Nudc"
"Spry2",1.44212596159265e-07,0.237408576570307,0.285,0.139,0.00157278257371294,"EPO_responsive","Spry2"
"Dtymk",1.8086329170296e-07,0.233311155319156,0.794,0.68,0.00197249505931248,"EPO_responsive","Dtymk"
"Ube2n",1.9814495262375e-07,0.238183364591278,0.785,0.694,0.00216096885331462,"EPO_responsive","Ube2n"
"Cox6c",2.39284332543096e-07,0.125532566294376,0.997,0.971,0.002609634930715,"EPO_responsive","Cox6c"
"Neil3",2.50303883704438e-07,0.277387042477203,0.351,0.219,0.00272981415568061,"EPO_responsive","Neil3"
"Zfp691",2.8660125204866e-07,0.191263469259819,0.184,0.073,0.00312567325484269,"EPO_responsive","Zfp691"
"Lig1",3.18528948898789e-07,0.240465914716579,0.627,0.468,0.00347387671669019,"EPO_responsive","Lig1"
"Birc5",3.22746678323543e-07,0.29720232355802,0.462,0.3,0.00351987527379656,"EPO_responsive","Birc5"
"Smc4",3.66152096360725e-07,0.230609315118212,0.734,0.608,0.00399325476291007,"EPO_responsive","Smc4"
"H3f3a",4.24000477308272e-07,0.113943648538447,1,0.996,0.00462414920552401,"EPO_responsive","H3f3a"
"Cit",4.59778329902313e-07,0.23834126518951,0.307,0.187,0.00501434246591462,"EPO_responsive","Cit"
"Fabp5",4.80317510503771e-07,0.235191308740104,0.547,0.404,0.00523834276955412,"EPO_responsive","Fabp5"
"Snrpd2",4.88709520179943e-07,0.18351199632376,0.927,0.864,0.00532986602708245,"EPO_responsive","Snrpd2"
"Spc25",6.17809843226392e-07,0.248411988435997,0.383,0.255,0.00673783415022703,"EPO_responsive","Spc25"
"Fxn",6.29077037212129e-07,0.231928173698428,0.415,0.283,0.00686071416783547,"EPO_responsive","Fxn"
"Lrrc8a",6.52461084409847e-07,0.208608122464354,0.389,0.228,0.0071157405865738,"EPO_responsive","Lrrc8a"
"Usp1",7.14932414849571e-07,0.241253391531545,0.671,0.535,0.00779705291634942,"EPO_responsive","Usp1"
"Atp5e",7.74616006006092e-07,0.140710880998012,0.984,0.977,0.00844796216150244,"EPO_responsive","Atp5e"
"Hmgn1",8.66677428259075e-07,0.226255195279303,0.902,0.834,0.00945198403259347,"EPO_responsive","Hmgn1"
"Psme1",8.77023256195121e-07,0.185163286410515,0.867,0.769,0.00956481563206398,"EPO_responsive","Psme1"
"Hnrnpa1",9.17571777804642e-07,0.147220576398348,0.987,0.964,0.0100070378087374,"EPO_responsive","Hnrnpa1"
"Hist1h2ag",1.00520094277386e-06,0.164629001395862,0.123,0.053,0.0109627214818917,"EPO_responsive","Hist1h2ag"
"U2af1",1.02759303075319e-06,0.224589665132461,0.854,0.79,0.0112069295933943,"EPO_responsive","U2af1"
"Cdca8",1.17237522934066e-06,0.273169586122558,0.402,0.273,0.0127859242511892,"EPO_responsive","Cdca8"
"Ndufb7",1.25258459154125e-06,0.188228120713186,0.854,0.777,0.0136606875553489,"EPO_responsive","Ndufb7"
"Rmi2",1.57023729717248e-06,0.204316763786847,0.348,0.205,0.0171250079629631,"EPO_responsive","Rmi2"
"Snrpe",1.57743463096073e-06,0.168009311883762,0.962,0.942,0.0172035020852577,"EPO_responsive","Snrpe"
"mt-Co2",1.95085225858631e-06,0.0921613071200014,1,0.998,0.0212759947321423,"EPO_responsive","mt-Co2"
"Cdc45",1.98524185243402e-06,0.183375587607283,0.225,0.126,0.0216510476426454,"EPO_responsive","Cdc45"
"Agpat1",2.17375280090477e-06,0.188759552503216,0.345,0.192,0.0237069480466674,"EPO_responsive","Agpat1"
"Tomm7",2.18077728215045e-06,0.139066738689182,0.968,0.941,0.0237835570391328,"EPO_responsive","Tomm7"
"Dpy30",2.36270452625624e-06,0.201730949434275,0.759,0.654,0.0257676555633506,"EPO_responsive","Dpy30"
"Eif2s2",2.37199425829415e-06,0.187690342929453,0.88,0.814,0.0258689693809561,"EPO_responsive","Eif2s2"
"Cdk1",2.48458931893077e-06,0.220134535586595,0.405,0.268,0.0270969311122589,"EPO_responsive","Cdk1"
"Hprt",2.6128667949469e-06,0.201859516908661,0.801,0.694,0.0284959252656909,"EPO_responsive","Hprt"
"Rad54l",3.06646067130511e-06,0.218073834555503,0.316,0.202,0.0334428200812536,"EPO_responsive","Rad54l"
"Mrpl12",3.327189405507e-06,0.204751647915411,0.753,0.63,0.0362863276564593,"EPO_responsive","Mrpl12"
"Aunip",3.50774111732115e-06,0.234815076143112,0.259,0.165,0.0382554246255044,"EPO_responsive","Aunip"
"Ndufab1",3.561727852585e-06,0.217714220449995,0.81,0.755,0.038844203960292,"EPO_responsive","Ndufab1"
"Ppih",3.88480868958143e-06,0.233471999236344,0.446,0.335,0.0423677235685751,"EPO_responsive","Ppih"
"Rsl24d1",4.07770196133195e-06,0.217118898078026,0.703,0.604,0.0444714175902862,"EPO_responsive","Rsl24d1"
"Park7",4.08687208524472e-06,0.154557688598907,0.953,0.893,0.0445714269616789,"EPO_responsive","Park7"
"Ric1",4.41705026940526e-06,0.207425200335071,0.237,0.114,0.0481723502381338,"EPO_responsive","Ric1"
"mt-Atp6",4.50475934627071e-06,0.0876911409891807,1,1,0.0491289054304284,"EPO_responsive","mt-Atp6"
"Top2a",4.51776429829542e-06,0.157673836497473,0.611,0.421,0.0492707374372098,"EPO_responsive","Top2a"
"Ndufa5",4.56773374906702e-06,0.192013129785612,0.807,0.714,0.0498157042673249,"EPO_responsive","Ndufa5"
"Rfc3",4.57309061066218e-06,0.216409069098322,0.453,0.325,0.0498741261998817,"EPO_responsive","Rfc3"
"Cfl1",4.92015453160457e-06,0.104957170757051,0.994,0.983,0.0536592053216795,"EPO_responsive","Cfl1"
"Rfc4",5.02889050875604e-06,0.222562764741721,0.453,0.338,0.0548450798884933,"EPO_responsive","Rfc4"
"Ywhae",5.04214117375001e-06,0.182880643439449,0.927,0.889,0.0549895916409176,"EPO_responsive","Ywhae"
"Rad51",5.25927424619918e-06,0.212100045688074,0.316,0.201,0.0573576449290482,"EPO_responsive","Rad51"
"Nfia",5.29315739791585e-06,0.226467659893036,0.263,0.148,0.0577271745816703,"EPO_responsive","Nfia"
"Fam133b",5.32129983314468e-06,0.214531992359756,0.671,0.555,0.0580340959802759,"EPO_responsive","Fam133b"
"Calm2",6.21969604899393e-06,0.161718343977027,0.968,0.966,0.0678320051103279,"EPO_responsive","Calm2"
"Fignl1",6.80914870343221e-06,0.20105158973349,0.269,0.175,0.0742605757596317,"EPO_responsive","Fignl1"
"Higd1a",7.13759282837379e-06,0.18091243765489,0.794,0.706,0.0778425873862445,"EPO_responsive","Higd1a"
"Ncoa3",7.34888658005747e-06,0.192756738871026,0.354,0.218,0.0801469570421068,"EPO_responsive","Ncoa3"
"Prrc2c",7.3783274948921e-06,0.178256566132851,0.82,0.723,0.0804680396592933,"EPO_responsive","Prrc2c"
"Dnajc9",8.07405102548831e-06,0.222915371429134,0.661,0.548,0.0880556004839755,"EPO_responsive","Dnajc9"
"B4galt1",1.04836187300972e-05,0.186274628307956,0.37,0.242,0.11433434587044,"EPO_responsive","B4galt1"
"mt-Cytb",1.05723261151955e-05,0.101978760907738,1,0.996,0.115301788612322,"EPO_responsive","mt-Cytb"
"Pi4kb",1.11656527065928e-05,0.15631122613716,0.139,0.056,0.121772608418101,"EPO_responsive","Pi4kb"
"Ndufa2",1.13656479716758e-05,0.161239703493303,0.953,0.923,0.123953756779096,"EPO_responsive","Ndufa2"
"Phf5a",1.15357264640038e-05,0.182126449607583,0.699,0.571,0.125808632816425,"EPO_responsive","Phf5a"
"Eif4e",1.18901093945953e-05,0.19757140543253,0.668,0.553,0.129673533057456,"EPO_responsive","Eif4e"
"Sgol1",1.21425746631565e-05,0.195342985290982,0.31,0.201,0.132426919276385,"EPO_responsive","Sgol1"
"Nudt1",1.23259223627009e-05,0.215451182845344,0.313,0.221,0.134426509287616,"EPO_responsive","Nudt1"
"Gatm",1.29087238700413e-05,0.212493679203254,0.247,0.159,0.14078254252667,"EPO_responsive","Gatm"
"Rad54b",1.29420819252236e-05,0.125152664273154,0.104,0.043,0.141146345476488,"EPO_responsive","Rad54b"
"Asf1b",1.32900218306464e-05,0.213007888185818,0.377,0.265,0.14494097808503,"EPO_responsive","Asf1b"
"Kdm6b",1.35372346748594e-05,0.175524795193741,0.345,0.196,0.147637081364017,"EPO_responsive","Kdm6b"
"Cox7b",1.36771064810972e-05,0.175569387971173,0.88,0.812,0.149162523282846,"EPO_responsive","Cox7b"
"Mis18a",1.43123067964282e-05,0.216085439890496,0.427,0.315,0.156090017921846,"EPO_responsive","Mis18a"
"Pcnp",1.4445163326028e-05,0.194622896841552,0.661,0.553,0.157538951233662,"EPO_responsive","Pcnp"
"Sgf29",1.46113326411906e-05,0.20878769817326,0.386,0.272,0.159351193784825,"EPO_responsive","Sgf29"
"Tex30",1.54647193621184e-05,0.203086211338664,0.408,0.294,0.168658229363264,"EPO_responsive","Tex30"
"St13",1.55148854577762e-05,0.203528334166722,0.842,0.789,0.169205340802508,"EPO_responsive","St13"
"Lsm6",1.58332608249513e-05,0.150900413576598,0.826,0.717,0.172677542556919,"EPO_responsive","Lsm6"
"Mms22l",1.65917644904358e-05,0.215550987202901,0.386,0.275,0.180949783532693,"EPO_responsive","Mms22l"
"Lockd",1.71452940858332e-05,0.22108411550145,0.598,0.46,0.186986577300097,"EPO_responsive","Lockd"
"Atp5o",1.76498781597114e-05,0.200869727262183,0.804,0.734,0.192489571209812,"EPO_responsive","Atp5o"
"Ptp4a1",1.79551410153557e-05,0.17812085897491,0.582,0.445,0.195818767913469,"EPO_responsive","Ptp4a1"
"Ccne2",1.91447000974328e-05,0.21370177855683,0.288,0.194,0.208792099262602,"EPO_responsive","Ccne2"
"Eif4ebp1",1.96367677482699e-05,0.204504398924997,0.715,0.615,0.214158589062632,"EPO_responsive","Eif4ebp1"
"Dhfr",1.96921376045315e-05,0.206391017623334,0.44,0.314,0.21476245271502,"EPO_responsive","Dhfr"
"Nol12",1.99492683656456e-05,0.192784382441562,0.446,0.335,0.217566720795731,"EPO_responsive","Nol12"
"Ndufa3",2.02832245268881e-05,0.105282552862112,0.962,0.908,0.221208846690241,"EPO_responsive","Ndufa3"
"Wdhd1",2.04448906763112e-05,0.202961459215955,0.316,0.216,0.22297197771585,"EPO_responsive","Wdhd1"
"Nuf2",2.16420471153866e-05,0.160780515162341,0.218,0.129,0.236028165840406,"EPO_responsive","Nuf2"
"Tmem14c",2.32573630736142e-05,0.197803629340312,0.69,0.579,0.253644801680837,"EPO_responsive","Tmem14c"
"Cdca7",2.32732512633652e-05,0.196323588613593,0.68,0.558,0.25381807827826,"EPO_responsive","Cdca7"
"Hnrnpf",2.36722375836388e-05,0.15685580097364,0.943,0.912,0.258169423087164,"EPO_responsive","Hnrnpf"
"Psmc3ip",2.39900184074096e-05,0.1933887637419,0.335,0.231,0.261635140751209,"EPO_responsive","Psmc3ip"
"Hnrnpul1",2.41701822276611e-05,0.202552634243917,0.68,0.573,0.263600007374872,"EPO_responsive","Hnrnpul1"
"Sumo3",2.51588324955395e-05,0.154637894841374,0.766,0.65,0.274382227196353,"EPO_responsive","Sumo3"
"Uqcc2",2.53687419053059e-05,0.184486717752594,0.804,0.704,0.276671499219266,"EPO_responsive","Uqcc2"
"Shfm1",2.65597873123622e-05,0.112331099915667,0.984,0.969,0.289661040428622,"EPO_responsive","Shfm1"
"Srsf10",2.65780791481167e-05,0.176428685232092,0.668,0.542,0.289860531189361,"EPO_responsive","Srsf10"
"Nop58",2.77094810685025e-05,0.150746073101812,0.741,0.594,0.302199600533088,"EPO_responsive","Nop58"
"Eif4a1",2.80960390404771e-05,0.151911552881997,0.934,0.893,0.306415401775443,"EPO_responsive","Eif4a1"
"Cbfb",2.90609442055575e-05,0.197268693684112,0.627,0.518,0.31693865750581,"EPO_responsive","Cbfb"
"Ywhaq",2.9596568437669e-05,0.190139996279777,0.81,0.748,0.322780175381218,"EPO_responsive","Ywhaq"
"Dynll1",3.04463261765219e-05,0.19150691601468,0.877,0.808,0.332047633281148,"EPO_responsive","Dynll1"
"Mrpl28",3.2625061195609e-05,0.199978402356834,0.636,0.538,0.355808917399312,"EPO_responsive","Mrpl28"
"Lrr1",3.31455541806909e-05,0.144008461320797,0.146,0.078,0.361485413894615,"EPO_responsive","Lrr1"
"Mlf1",3.31938430103513e-05,0.139770435983998,0.142,0.074,0.362012051870891,"EPO_responsive","Mlf1"
"Apitd1",3.61731046967902e-05,0.215547302377629,0.389,0.299,0.394503879823194,"EPO_responsive","Apitd1"
"Anapc5",4.25784649489201e-05,0.130688407702228,0.87,0.769,0.464360738732923,"EPO_responsive","Anapc5"
"Cks2",4.74829431341868e-05,0.200183667020473,0.737,0.63,0.517848977821441,"EPO_responsive","Cks2"
"Anp32b",4.78745145218493e-05,0.123875799239915,0.962,0.912,0.522119455375288,"EPO_responsive","Anp32b"
"Cdkn1b",5.07456239560918e-05,0.1956630878508,0.386,0.263,0.553431774865138,"EPO_responsive","Cdkn1b"
"Fbxo46",5.07955757628689e-05,0.171095896404225,0.278,0.165,0.553976549269848,"EPO_responsive","Fbxo46"
"Pkmyt1",5.23239492651647e-05,0.194202633176242,0.263,0.181,0.570644990685886,"EPO_responsive","Pkmyt1"
"Fkbp2",5.3220791769231e-05,0.160052115432342,0.611,0.474,0.580425955035233,"EPO_responsive","Fkbp2"
"Ezh2",5.60141199843735e-05,0.201879219111,0.592,0.485,0.610889992549578,"EPO_responsive","Ezh2"
"Fam49b",5.60667166497305e-05,0.211624421539157,0.532,0.436,0.611463611781961,"EPO_responsive","Fam49b"
"Ap4m1",5.63768248134815e-05,0.183838736110684,0.339,0.22,0.614845651415829,"EPO_responsive","Ap4m1"
"Sept2",5.65902312500029e-05,0.175258678461331,0.614,0.507,0.617173062012532,"EPO_responsive","Sept2"
"Usp50",5.73620528687897e-05,0.15729274857867,0.731,0.635,0.62559054858702,"EPO_responsive","Usp50"
"Sfpq",6.19921396477942e-05,0.140026936597125,0.845,0.756,0.676086274998843,"EPO_responsive","Sfpq"
"Stra13",6.22795448192108e-05,0.145469452488342,0.82,0.719,0.679220715798313,"EPO_responsive","Stra13"
"Mrpl36",6.29490522901473e-05,0.15945323502483,0.69,0.566,0.686522364276347,"EPO_responsive","Mrpl36"
"Gnl3",6.74973350465074e-05,0.186466076149417,0.731,0.643,0.736125936017209,"EPO_responsive","Gnl3"
