"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Frmd8",7.09578167019461e-05,0.0856688225457569,0.278,0.207,0.773865948951424,"Control","Frmd8"
"Vezf1",7.11252405018707e-05,0.10183528885546,0.515,0.445,0.775691872913402,"Control","Vezf1"
"Kdm1a",7.11911608366645e-05,0.102209539235782,0.313,0.248,0.776410800084663,"Control","Kdm1a"
"Hnrnpu",7.1733793479752e-05,0.088629119762127,0.76,0.709,0.782328751690176,"Control","Hnrnpu"
"Ash1l",7.32530122848832e-05,0.0959147892481732,0.493,0.419,0.798897351978936,"Control","Ash1l"
"Dusp2",7.35557040800405e-05,0.123570010180177,0.401,0.332,0.802198508696922,"Control","Dusp2"
"Fam160b1",7.46231947683472e-05,0.0873837149436753,0.141,0.095,0.813840562143595,"Control","Fam160b1"
"Cd81",7.64132061503258e-05,0.110113038852583,0.83,0.805,0.833362426275454,"Control","Cd81"
"H2-T23",7.66591931103557e-05,0.0809404051977194,0.573,0.496,0.83604516006154,"Control","H2-T23"
"Mapkapk2",7.76343617650575e-05,0.0968889293011964,0.253,0.194,0.846680349409717,"Control","Mapkapk2"
"Flii",7.76749231090714e-05,0.0883825045263206,0.239,0.179,0.847122711427533,"Control","Flii"
"Rfxap",7.79804398423375e-05,0.0895967364279722,0.218,0.162,0.850454676920533,"Control","Rfxap"
"Krt18",8.08166075516864e-05,0.111455273696401,0.542,0.469,0.881385921958692,"Control","Krt18"
"Mark2",8.51663699939421e-05,0.0938794255690683,0.283,0.222,0.928824431153932,"Control","Mark2"
"Pex3",9.12338964679378e-05,0.0915828918034975,0.184,0.131,0.99499687487933,"Control","Pex3"
"Ctsb",9.20485150813682e-05,0.0891018827424006,0.463,0.39,1,"Control","Ctsb"
"Tle4",9.32710695801469e-05,0.0881832566075798,0.151,0.102,1,"Control","Tle4"
"Tgfb1",9.34325536832519e-05,0.0980129359028696,0.872,0.839,1,"Control","Tgfb1"
"Rcbtb1",9.34796881610943e-05,0.0952848187024278,0.28,0.215,1,"Control","Rcbtb1"
"Arl5a",9.35731007872946e-05,0.0898957124263411,0.157,0.11,1,"Control","Arl5a"
"Arfgap1",9.42448188869966e-05,0.0861045804402123,0.173,0.121,1,"Control","Arfgap1"
"Gapdh",9.51192895725296e-05,0.069853445157432,0.959,0.946,1,"Control","Gapdh"
"Tie1",9.71083040913701e-05,0.106007131876989,0.313,0.251,1,"Control","Tie1"
"Klhl21",9.84999038753901e-05,0.106466276242604,0.353,0.288,1,"Control","Klhl21"
"Hsd17b10",0.000101311773692385,0.109351421729473,0.72,0.669,1,"Control","Hsd17b10"
"Rbm5",0.000101902029080796,0.0724353966114022,0.56,0.474,1,"Control","Rbm5"
"Jun",0.000105273338052332,0.123243274808406,0.151,0.108,1,"Control","Jun"
"Kansl1",0.000106326464905559,0.0938474308818787,0.319,0.247,1,"Control","Kansl1"
"Pik3ip1",0.000107649285966317,0.120542949940746,0.406,0.342,1,"Control","Pik3ip1"
"Sav1",0.000107656816469062,0.0793755714671796,0.188,0.132,1,"Control","Sav1"
"Grb2",0.000109212019359193,0.0863667410139954,0.561,0.483,1,"Control","Grb2"
"Rnf167",0.0001108930145001,0.0906347162421768,0.402,0.329,1,"Control","Rnf167"
"AI837181",0.00011240956490122,0.0909267466494376,0.191,0.137,1,"Control","AI837181"
"Spns2",0.000116188343291789,0.0950366785274019,0.437,0.366,1,"Control","Spns2"
"Plin2",0.000117212461985442,0.0952031506225179,0.236,0.179,1,"Control","Plin2"
"Chd4",0.000120714962468587,0.0891421389022606,0.693,0.63,1,"Control","Chd4"
"Tmem176b",0.000121740525326398,0.095585372186773,0.764,0.724,1,"Control","Tmem176b"
"Mcm7",0.000122463673963569,0.109094501538725,0.579,0.526,1,"Control","Mcm7"
"Irf9",0.000125809479107946,0.0846266768496096,0.17,0.113,1,"Control","Irf9"
"Polr2a",0.00012615834877647,0.10139115965592,0.368,0.306,1,"Control","Polr2a"
"Ppm1a",0.000126300555389815,0.0940272415354181,0.192,0.146,1,"Control","Ppm1a"
"Nedd4",0.000127775424488221,0.0961446110867035,0.641,0.583,1,"Control","Nedd4"
"Ndufs2",0.00013254882467783,0.0878680398064782,0.621,0.549,1,"Control","Ndufs2"
"Cenpb",0.000137853019462046,0.0943948806694274,0.248,0.191,1,"Control","Cenpb"
"Trim47",0.000140038975952507,0.13446987919544,0.409,0.354,1,"Control","Trim47"
"Cnot6",0.000140462791461025,0.0955521988200759,0.386,0.319,1,"Control","Cnot6"
"Csad",0.000142241011817112,0.102910196823447,0.252,0.199,1,"Control","Csad"
"Mob3c",0.000142830049174466,0.0960840304390582,0.243,0.182,1,"Control","Mob3c"
"Lgals8",0.000147372464380333,0.0843301665571332,0.229,0.166,1,"Control","Lgals8"
"Nrros",0.000150628165661218,0.0859749563456313,0.494,0.417,1,"Control","Nrros"
"Ccdc8",0.000153215111095041,0.0876580210450495,0.172,0.123,1,"Control","Ccdc8"
"Ctcf",0.000155678964955747,0.105056250126816,0.53,0.464,1,"Control","Ctcf"
"Stx16",0.000155895879686288,0.103275132871113,0.553,0.486,1,"Control","Stx16"
"Arf3",0.000157113390788962,0.0736022860234686,0.804,0.756,1,"Control","Arf3"
"Zwint",0.000160019568373986,0.0968668425141813,0.512,0.447,1,"Control","Zwint"
"Kpna4",0.000160928462259588,0.0975080409640634,0.326,0.264,1,"Control","Kpna4"
"Slc22a15",0.000162602272991116,0.0770205309706415,0.171,0.117,1,"Control","Slc22a15"
"Msl1",0.000165203833077108,0.0945333137201402,0.56,0.498,1,"Control","Msl1"
"Diaph1",0.000165843480419547,0.0973807837235545,0.526,0.465,1,"Control","Diaph1"
"Pias4",0.000167697017901793,0.082656927006841,0.199,0.143,1,"Control","Pias4"
"Terf2",0.000168664542296535,0.0780450040608964,0.183,0.13,1,"Control","Terf2"
"Gsn",0.000173582027074752,0.0910047438261475,0.213,0.159,1,"Control","Gsn"
"Hbp1",0.00017488289912963,0.0917204533843805,0.213,0.158,1,"Control","Hbp1"
"Zfp644",0.000175632116607275,0.0891205315818101,0.465,0.393,1,"Control","Zfp644"
"Fam102b",0.000179005388082309,0.0855564832169001,0.146,0.102,1,"Control","Fam102b"
"Slc25a11",0.000179052887074734,0.0876856350428246,0.605,0.539,1,"Control","Slc25a11"
"Nacc1",0.000179343270360006,0.0930779281019036,0.249,0.197,1,"Control","Nacc1"
"Coro7",0.000180273435048994,0.0740040115473454,0.206,0.144,1,"Control","Coro7"
"Taf6",0.000180301349115669,0.11627056769903,0.326,0.276,1,"Control","Taf6"
"Ddx39b",0.000180899420058948,0.0901567733807322,0.591,0.526,1,"Control","Ddx39b"
"Ywhaz",0.000180993545052859,0.0758143326774416,0.806,0.755,1,"Control","Ywhaz"
"Slc38a2",0.000181719319322868,0.0997645680924264,0.561,0.499,1,"Control","Slc38a2"
"Upf2",0.000182259928653217,0.115135798946518,0.368,0.313,1,"Control","Upf2"
"H2-T22",0.000183327496471173,0.0980997615593941,0.681,0.627,1,"Control","H2-T22"
"Samhd1",0.000184682749194724,0.107260150741609,0.268,0.214,1,"Control","Samhd1"
"Smc1a",0.000191949521234072,0.0781534784421734,0.689,0.625,1,"Control","Smc1a"
"Erf",0.000195310338388867,0.0953256314568699,0.277,0.219,1,"Control","Erf"
"Btg1",0.000198497324997751,0.104847477207449,0.456,0.392,1,"Control","Btg1"
"Erg",0.000200237127230969,0.0883514561254897,0.304,0.235,1,"Control","Erg"
"Phf3",0.000200465661724038,0.089173783934129,0.501,0.435,1,"Control","Phf3"
"Dido1",0.000201277931773845,0.0896590823773437,0.349,0.28,1,"Control","Dido1"
"Abt1",0.000204318224276202,0.0838987593875852,0.249,0.194,1,"Control","Abt1"
"AI504432",0.000209666923922603,0.0813483175862444,0.131,0.093,1,"Control","AI504432"
"Zfp664",0.000212561602416026,0.0928577451798158,0.326,0.257,1,"Control","Zfp664"
"Srebf1",0.000215820111763707,0.0742956259489666,0.197,0.14,1,"Control","Srebf1"
"Elf4",0.0002191122117886,0.0852447155973468,0.223,0.163,1,"Control","Elf4"
"Atg4b",0.000219659047909689,0.0887051447984911,0.177,0.135,1,"Control","Atg4b"
"Smg6",0.000220892963995091,0.0838446312833002,0.242,0.182,1,"Control","Smg6"
"Ddx6",0.000222066949520929,0.0982229464498636,0.326,0.265,1,"Control","Ddx6"
"Acadvl",0.000223687521764406,0.0918715562334443,0.251,0.199,1,"Control","Acadvl"
"Ythdf1",0.000226869426328167,0.084005718064266,0.219,0.167,1,"Control","Ythdf1"
"Tmem258",0.000230561036076315,0.0786069432487131,0.759,0.699,1,"Control","Tmem258"
"Pip5k1c",0.000238601364425121,0.0858034912888694,0.252,0.191,1,"Control","Pip5k1c"
"Tnfaip8l2",0.000243455729083572,0.0778690649159855,0.115,0.075,1,"Control","Tnfaip8l2"
"Spty2d1",0.000245852663926824,0.0912934462246156,0.17,0.128,1,"Control","Spty2d1"
"Ldb1",0.000250849620457761,0.0897065868714116,0.378,0.306,1,"Control","Ldb1"
"Pnrc1",0.000253698307370092,0.0854310833629861,0.718,0.653,1,"Control","Pnrc1"
"Hdac7",0.000262215068532857,0.085125539815129,0.228,0.169,1,"Control","Hdac7"
"Gps1",0.00026225412769228,0.0769767648725932,0.347,0.279,1,"Control","Gps1"
"Kmt2b",0.000263331309507978,0.0703307985565242,0.113,0.074,1,"Control","Kmt2b"
"Iffo1",0.000265290632571974,0.0636822816707401,0.115,0.073,1,"Control","Iffo1"
"Smarcd2",0.000266917524315084,0.0809520848690457,0.452,0.382,1,"Control","Smarcd2"
"Foxp1",0.000268101442258741,0.0773869573093422,0.643,0.571,1,"Control","Foxp1"
"Sap30l",0.000270083788693721,0.0799652850181369,0.248,0.187,1,"Control","Sap30l"
"Klhl6",0.000274135619336468,0.0910683964387858,0.437,0.371,1,"Control","Klhl6"
"Drg2",0.000274289699863556,0.0792326151575075,0.186,0.138,1,"Control","Drg2"
"Cct7",0.000277878856067666,0.0649815540096139,0.685,0.611,1,"Control","Cct7"
"Myo18a",0.000277940426351836,0.0868193954462743,0.2,0.149,1,"Control","Myo18a"
"Rnf187",0.0002785353284218,0.0848157865488357,0.765,0.716,1,"Control","Rnf187"
"Golga2",0.000281815159782467,0.0718671098085278,0.123,0.081,1,"Control","Golga2"
"Bptf",0.000286318180493481,0.0905418779941793,0.539,0.468,1,"Control","Bptf"
"Ier5",0.000286376960321124,0.0928299023262922,0.28,0.217,1,"Control","Ier5"
"Mkln1",0.000287283290483551,0.0758521905049737,0.362,0.288,1,"Control","Mkln1"
"Gsk3a",0.000287530053985977,0.0914151117645868,0.264,0.21,1,"Control","Gsk3a"
"Prpf38b",0.000288754361593288,0.101319488274489,0.499,0.438,1,"Control","Prpf38b"
"Pcyt1a",0.000298938676367012,0.0839768252970162,0.21,0.159,1,"Control","Pcyt1a"
"Hp1bp3",0.000302922957002162,0.0851333913052543,0.613,0.549,1,"Control","Hp1bp3"
"Fmnl1",0.00030639046745639,0.100335109851668,0.402,0.342,1,"Control","Fmnl1"
"Spi1",0.00030718210530223,0.0785373585741793,0.598,0.531,1,"Control","Spi1"
"Pja2",0.000309634047024943,0.0944914576361809,0.211,0.164,1,"Control","Pja2"
"Usp4",0.000312164011403465,0.0893048092242916,0.217,0.169,1,"Control","Usp4"
"Gak",0.000316429354200133,0.071426817413708,0.171,0.121,1,"Control","Gak"
"Pom121",0.000320130472104155,0.0793034197697093,0.217,0.165,1,"Control","Pom121"
"Setd1b",0.000321224124008016,0.0894431188877115,0.283,0.225,1,"Control","Setd1b"
"Tcf4",0.000321671122880601,0.0968694853359466,0.529,0.463,1,"Control","Tcf4"
"Dnm1l",0.000321765503818675,0.0894644067824529,0.348,0.284,1,"Control","Dnm1l"
"Tkt",0.000324007235916814,0.0668468036569954,0.846,0.806,1,"Control","Tkt"
"Cep170b",0.000324361770656448,0.0853447461158302,0.277,0.216,1,"Control","Cep170b"
"Hspa4",0.000329142703342885,0.0847814588112592,0.467,0.405,1,"Control","Hspa4"
"H2-Q6",0.000333196406221593,0.0824349451590335,0.392,0.319,1,"Control","H2-Q6"
"Gna13",0.000335844646485698,0.0958158434917941,0.32,0.262,1,"Control","Gna13"
"Ipo13",0.000340667407093634,0.0596542391711188,0.105,0.067,1,"Control","Ipo13"
"Dcaf13",0.00034555470201202,0.0868024449895773,0.21,0.166,1,"Control","Dcaf13"
"Glul",0.000346786733188074,0.103637568996431,0.441,0.371,1,"Control","Glul"
"Rcsd1",0.000348462369247911,0.0893460466860301,0.262,0.203,1,"Control","Rcsd1"
"Ulk3",0.000350114120035175,0.0675697251574369,0.113,0.072,1,"Control","Ulk3"
"Rock2",0.000356327044162356,0.0883377701508676,0.332,0.27,1,"Control","Rock2"
"Tsc1",0.000366204023940062,0.0764912926957363,0.183,0.135,1,"Control","Tsc1"
"Srek1",0.000372060236071541,0.102160709696361,0.492,0.428,1,"Control","Srek1"
"Mfge8",0.000375723596183326,0.0917197974732493,0.281,0.227,1,"Control","Mfge8"
"Acin1",0.000380977810398166,0.0812405103298468,0.577,0.512,1,"Control","Acin1"
"Eif4g2",0.000385099462869504,0.0613695846449047,0.855,0.811,1,"Control","Eif4g2"
"Tspyl1",0.000386312571306326,0.0876893943803352,0.362,0.302,1,"Control","Tspyl1"
"Fus",0.000396304955299855,0.0736075214624667,0.866,0.843,1,"Control","Fus"
"St3gal1",0.000397617617657088,0.0902758171333145,0.235,0.182,1,"Control","St3gal1"
"Nisch",0.00040100451206697,0.100644767534766,0.586,0.531,1,"Control","Nisch"
"Kit",0.000401821900009615,0.0847997562153484,0.664,0.61,1,"Control","Kit"
"Etv3",0.000405143483236289,0.0661857165738942,0.152,0.103,1,"Control","Etv3"
"Ccnk",0.000416555073312932,0.0732311716070082,0.16,0.115,1,"Control","Ccnk"
"Oxa1l",0.000416611767930605,0.0813000861420622,0.36,0.295,1,"Control","Oxa1l"
"Ptpn12",0.000417009342526112,0.0999465027125556,0.301,0.248,1,"Control","Ptpn12"
"Myo1c",0.000424202683733231,0.0740537400329437,0.236,0.176,1,"Control","Myo1c"
"Ss18",0.000427595107339844,0.0852239142734114,0.387,0.329,1,"Control","Ss18"
"Yy1",0.000445370518308032,0.0910748695538208,0.468,0.402,1,"Control","Yy1"
"Homer3",0.000447533817507461,0.0959908760205989,0.292,0.237,1,"Control","Homer3"
"Arhgap31",0.000448237239785948,0.0716970043462399,0.186,0.13,1,"Control","Arhgap31"
"Copb1",0.000456977107122396,0.0783522513418846,0.311,0.25,1,"Control","Copb1"
"Sepp1",0.000459857677372935,0.086381292354882,0.491,0.423,1,"Control","Sepp1"
"Rnf44",0.000460135717111969,0.086400286353061,0.251,0.199,1,"Control","Rnf44"
"Rsrp1",0.000460518619787343,0.0779740910330249,0.944,0.936,1,"Control","Rsrp1"
"Mprip",0.000464240867376989,0.0802109222522744,0.352,0.286,1,"Control","Mprip"
"Topors",0.000467339473429291,0.0934397976972661,0.32,0.263,1,"Control","Topors"
"Spn",0.00046957291407202,0.0698992138335863,0.611,0.541,1,"Control","Spn"
"Cnppd1",0.000474644001290919,0.0701440406147751,0.289,0.219,1,"Control","Cnppd1"
"Pdxk",0.000474860504823877,0.079148855264828,0.165,0.118,1,"Control","Pdxk"
"Dnaja1",0.000475415092492106,0.0867715438951968,0.791,0.757,1,"Control","Dnaja1"
"Tmbim6",0.000478343361959293,0.0961797736555032,0.767,0.73,1,"Control","Tmbim6"
"Myb",0.000480264897374423,0.092167218778145,0.638,0.588,1,"Control","Myb"
"Mpnd",0.000480858590989121,0.077364167018644,0.144,0.102,1,"Control","Mpnd"
"Csnk1e",0.000484996892894821,0.096916086388657,0.531,0.472,1,"Control","Csnk1e"
"Xrcc1",0.00048939671440393,0.0723008577039712,0.228,0.179,1,"Control","Xrcc1"
"Eif4b",0.000492650877388019,0.0829352304523649,0.71,0.654,1,"Control","Eif4b"
"Csnk1g2",0.00049926965416004,0.0793283707789564,0.392,0.326,1,"Control","Csnk1g2"
"Yipf2",0.000501853894760361,0.0708830341735629,0.117,0.08,1,"Control","Yipf2"
"Inpp5d",0.000513779744884099,0.0796660131728533,0.477,0.404,1,"Control","Inpp5d"
"Mxi1",0.000515034997620768,0.0830483349088096,0.164,0.123,1,"Control","Mxi1"
"Atg12",0.000516361497058587,0.0816514910276129,0.23,0.177,1,"Control","Atg12"
"P4hb",0.000520100795832627,0.0799293943147534,0.477,0.415,1,"Control","P4hb"
"Hmha1",0.000520754336857433,0.0583749874092045,0.7,0.634,1,"Control","Hmha1"
"Dlat",0.000522096861424256,0.0749838859150146,0.235,0.182,1,"Control","Dlat"
"Gdi1",0.000525825005234627,0.0921947920113243,0.523,0.455,1,"Control","Gdi1"
"Lrrcc1",0.000528860377641207,0.0941351970721432,0.332,0.276,1,"Control","Lrrcc1"
"Trp53i13",0.000531396655059318,0.0737065448857331,0.256,0.189,1,"Control","Trp53i13"
"Sf3a2",0.000531398327238272,0.0856242161923506,0.355,0.301,1,"Control","Sf3a2"
"Lmbrd1",0.000533575474119597,0.0831319847861441,0.139,0.101,1,"Control","Lmbrd1"
"Mob1a",0.000535932429091083,0.0924113245049429,0.4,0.336,1,"Control","Mob1a"
"Cggbp1",0.000544654607596296,0.0844677306246515,0.654,0.608,1,"Control","Cggbp1"
"Itgb1",0.000546208774930571,0.0818365411126897,0.454,0.389,1,"Control","Itgb1"
"Socs4",0.000560276007351979,0.0801670695354058,0.199,0.151,1,"Control","Socs4"
"Phf20l1",0.000562165552265141,0.0902492795582509,0.452,0.392,1,"Control","Phf20l1"
"Cog1",0.000564262710774676,0.0688808644257873,0.12,0.084,1,"Control","Cog1"
"Gyg",0.000566476066581149,0.0766737058304112,0.384,0.319,1,"Control","Gyg"
"Mafg",0.000568360692979205,0.114173305648781,0.54,0.483,1,"Control","Mafg"
"Foxj3",0.000570854697999734,0.0780569925804627,0.342,0.28,1,"Control","Foxj3"
"Tox4",0.000573982784518183,0.0919397664341215,0.27,0.217,1,"Control","Tox4"
"Cdc42ep3",0.000576600851366954,0.0987903612420251,0.44,0.384,1,"Control","Cdc42ep3"
"Ewsr1",0.000584607328396919,0.0992588329140691,0.648,0.609,1,"Control","Ewsr1"
"Ncf2",0.000588175757202636,0.0904920019304943,0.327,0.268,1,"Control","Ncf2"
"Adipor2",0.000592891276156888,0.102185677632772,0.44,0.385,1,"Control","Adipor2"
"Ndrg1",0.00059828941985176,0.0886921421020938,0.28,0.224,1,"Control","Ndrg1"
"Strn4",0.0006028122871858,0.083301907543907,0.31,0.252,1,"Control","Strn4"
"Pcdh7",0.00061731232981543,0.0718397963427111,0.113,0.08,1,"Control","Pcdh7"
"Ubxn4",0.000623572713507365,0.0757849087942843,0.624,0.557,1,"Control","Ubxn4"
"Sec61a1",0.000626719837239092,0.0830675496370029,0.373,0.311,1,"Control","Sec61a1"
"Lyl1",0.000629880285460494,0.105804676032203,0.722,0.686,1,"Control","Lyl1"
"Hist1h1e",0.000641203689034999,0.0825352784209059,0.279,0.22,1,"Control","Hist1h1e"
"Srxn1",0.000641203952063285,0.0867309458649811,0.264,0.209,1,"Control","Srxn1"
"Phactr4",0.000641868081119865,0.0819748803779932,0.164,0.121,1,"Control","Phactr4"
"Prickle3",0.000647098195085004,0.0611491653076082,0.128,0.082,1,"Control","Prickle3"
"Parvg",0.000649153164739959,0.0956198981708654,0.413,0.358,1,"Control","Parvg"
"Agfg1",0.000657662089472398,0.0615516421431159,0.162,0.115,1,"Control","Agfg1"
"Nckap1l",0.000660718817860001,0.0715032910409729,0.257,0.2,1,"Control","Nckap1l"
"Ing1",0.00066840746356992,0.0866096443777528,0.393,0.336,1,"Control","Ing1"
"Gosr2",0.000677558242500174,0.0813080947027802,0.246,0.192,1,"Control","Gosr2"
"Fbxo22",0.000679789820830828,0.0827880059778299,0.301,0.246,1,"Control","Fbxo22"
"Gosr1",0.00068831909554614,0.0580461157054094,0.103,0.067,1,"Control","Gosr1"
"Zmynd11",0.000697662375704885,0.0778276160634784,0.415,0.351,1,"Control","Zmynd11"
"Dnttip2",0.000727968435320486,0.0655907061091069,0.376,0.309,1,"Control","Dnttip2"
"Cdc5l",0.000729370277927221,0.0858171694042387,0.393,0.333,1,"Control","Cdc5l"
"Clta",0.000740315088012889,0.0691487017680268,0.823,0.781,1,"Control","Clta"
"Def8",0.000742359525356695,0.0833360410918735,0.329,0.267,1,"Control","Def8"
"Pacs2",0.000750908500037621,0.0806555741234847,0.254,0.201,1,"Control","Pacs2"
"Eif3d",0.000753467995454244,0.0725397030829207,0.544,0.479,1,"Control","Eif3d"
"Stxbp3",0.000754719677392393,0.0706386904809433,0.144,0.105,1,"Control","Stxbp3"
"Slc2a3",0.000762391558805227,0.0748760294835025,0.215,0.164,1,"Control","Slc2a3"
"Atf7ip",0.000762903634816812,0.100421006158763,0.348,0.296,1,"Control","Atf7ip"
"Kdm2a",0.000773775670624961,0.0886844540277837,0.312,0.254,1,"Control","Kdm2a"
"Sertad2",0.000781852605716695,0.083717921246059,0.285,0.227,1,"Control","Sertad2"
"Ttc19",0.000791669510509757,0.0725230676486874,0.17,0.12,1,"Control","Ttc19"
"Ube2r2",0.00079208453845201,0.0735465535774154,0.549,0.481,1,"Control","Ube2r2"
"Zfp622",0.000792573584746129,0.0865762107294709,0.326,0.266,1,"Control","Zfp622"
"Stat5a",0.000794069857628486,0.0942137656480329,0.365,0.309,1,"Control","Stat5a"
"Map1lc3a",0.000798822489765113,0.0790225979501019,0.363,0.301,1,"Control","Map1lc3a"
"Dgkz",0.000801500502512221,0.0856839115645291,0.275,0.224,1,"Control","Dgkz"
"Asph",0.000810498491865056,0.0856003403204381,0.291,0.238,1,"Control","Asph"
"Znrf1",0.000813519682374411,0.0766447456586424,0.533,0.467,1,"Control","Znrf1"
"Atp13a2",0.000816517239412339,0.0859579031016063,0.259,0.209,1,"Control","Atp13a2"
"Upf3b",0.000816671026761087,0.0880388181199511,0.433,0.37,1,"Control","Upf3b"
"Cbfa2t3",0.000823926859856477,0.0961252888882573,0.612,0.559,1,"Control","Cbfa2t3"
"Mir142hg",0.000825652887110593,0.0897165728576117,0.355,0.296,1,"Control","Mir142hg"
"Dcaf8",0.0008280706281893,0.0941044946897134,0.46,0.401,1,"Control","Dcaf8"
"Mysm1",0.000831355154742161,0.0743566767383801,0.278,0.219,1,"Control","Mysm1"
"Mapk14",0.000843778633967927,0.0834466938218588,0.364,0.301,1,"Control","Mapk14"
"Copb2",0.00084571889971885,0.0819325380352938,0.303,0.25,1,"Control","Copb2"
"Bod1",0.000858742997969504,0.0721700609455017,0.18,0.135,1,"Control","Bod1"
"P2ry1",0.000861121914024667,0.0660440130292715,0.113,0.077,1,"Control","P2ry1"
"Cds2",0.000864570775400133,0.0840469992205537,0.265,0.212,1,"Control","Cds2"
"Igfbp4",0.000876421203576706,0.0971474730298002,0.465,0.408,1,"Control","Igfbp4"
