"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Purb",0.0235632056761094,0.0599507566673868,0.396,0.356,1,"Control","Purb"
"Tbl1xr1",0.0235778580314,0.0581104771783655,0.386,0.343,1,"Control","Tbl1xr1"
"Fyn",0.0235835227868296,0.0523811034213554,0.281,0.242,1,"Control","Fyn"
"Nsa2",0.0236654506256841,0.0526330865367612,0.841,0.818,1,"Control","Nsa2"
"Mcfd2",0.0237612916902599,0.0531085088488371,0.311,0.263,1,"Control","Mcfd2"
"Pou2f2",0.0238528155231724,0.0616491694481003,0.176,0.143,1,"Control","Pou2f2"
"Scyl1",0.0239114070411413,0.0519257842166074,0.16,0.132,1,"Control","Scyl1"
"Tbl1x",0.0240809840399667,0.0605931293111905,0.326,0.285,1,"Control","Tbl1x"
"Hmg20b",0.0241210242850305,0.0660294421180198,0.554,0.516,1,"Control","Hmg20b"
"Tspan3",0.0241995381662749,0.0530200282044819,0.514,0.467,1,"Control","Tspan3"
"Glud1",0.0245058554620068,0.0547948732419596,0.522,0.481,1,"Control","Glud1"
"Hras",0.0247835439955539,0.0557766269377642,0.298,0.264,1,"Control","Hras"
"Ahcyl1",0.0249353217176481,0.052755275408113,0.283,0.244,1,"Control","Ahcyl1"
"Ddx17",0.024983606850535,0.0599585946780774,0.4,0.362,1,"Control","Ddx17"
"Plekho1",0.0252152370265217,0.0602388559161526,0.234,0.203,1,"Control","Plekho1"
"Cc2d1b",0.0255470668774491,0.0531652428626835,0.189,0.156,1,"Control","Cc2d1b"
"Nf2",0.0261731529254261,0.0507011119540903,0.129,0.104,1,"Control","Nf2"
"Twsg1",0.026725911826894,0.0526689446470278,0.184,0.155,1,"Control","Twsg1"
"Stat5b",0.02683084421518,0.0510331366004353,0.176,0.145,1,"Control","Stat5b"
"Hhex",0.026838819181723,0.0619653405103309,0.559,0.514,1,"Control","Hhex"
"Ncor1",0.026905918150279,0.062183244632446,0.713,0.685,1,"Control","Ncor1"
"Mvp",0.0269634213228882,0.0621552546490635,0.155,0.13,1,"Control","Mvp"
"Ctla2b",0.0269969665174298,0.0683649463279601,0.632,0.59,1,"Control","Ctla2b"
"Actn4",0.0271210887071545,0.0607065437054992,0.486,0.447,1,"Control","Actn4"
"Tacstd2",0.0275764183035221,0.0512561872773161,0.227,0.19,1,"Control","Tacstd2"
"Ap1m1",0.0276332665345805,0.0585663317960614,0.286,0.249,1,"Control","Ap1m1"
"Map2k2",0.0276714556113663,0.0510791344623507,0.604,0.56,1,"Control","Map2k2"
"Med10",0.0276906825635242,0.0591051420190233,0.554,0.515,1,"Control","Med10"
"Pds5a",0.0278083657589069,0.0626274324065862,0.421,0.383,1,"Control","Pds5a"
"Aatf",0.0281403353493762,0.0574054287463674,0.287,0.253,1,"Control","Aatf"
"Erlec1",0.0282318004117578,0.0502823386680655,0.275,0.239,1,"Control","Erlec1"
"Dnajb1",0.0282610407875807,0.0517851327115288,0.669,0.638,1,"Control","Dnajb1"
"Xiap",0.0282825678391047,0.061449245387823,0.351,0.312,1,"Control","Xiap"
"Itga2b",0.0283171813407433,0.0827463605433074,0.237,0.212,1,"Control","Itga2b"
"Glyr1",0.0284076776303397,0.054147617695162,0.321,0.278,1,"Control","Glyr1"
"Kdm5b",0.0285410631130483,0.0586292023685057,0.199,0.167,1,"Control","Kdm5b"
"Thap11",0.0287357270977725,0.0518604295757141,0.275,0.234,1,"Control","Thap11"
"Zfp24",0.0288130787556995,0.0512633032039016,0.238,0.203,1,"Control","Zfp24"
"Bzw1",0.0296001017605045,0.0571277637460714,0.638,0.601,1,"Control","Bzw1"
"Fam117a",0.0296040610446672,0.0570592051451831,0.193,0.165,1,"Control","Fam117a"
"Cers4",0.0298647770657132,0.0554746680434086,0.36,0.32,1,"Control","Cers4"
"Eif2b4",0.0299839531231001,0.0538655987694353,0.196,0.168,1,"Control","Eif2b4"
"Epn1",0.0300910521590738,0.0548133977442852,0.329,0.293,1,"Control","Epn1"
"Rsbn1",0.0301970375671493,0.0603740382577572,0.206,0.171,1,"Control","Rsbn1"
"Cnot1",0.0303493500855466,0.0589569154184796,0.273,0.242,1,"Control","Cnot1"
"Dnase2a",0.0308142424250178,0.0529628639966981,0.442,0.4,1,"Control","Dnase2a"
"Cdc42",0.0309086914030057,0.0510381819068395,0.839,0.817,1,"Control","Cdc42"
"Arhgap30",0.0310636922505159,0.0675660650860888,0.348,0.315,1,"Control","Arhgap30"
"Wdr43",0.031335553386369,0.0652669981147337,0.485,0.45,1,"Control","Wdr43"
"Nsd1",0.0314165256958745,0.0625336130142319,0.36,0.325,1,"Control","Nsd1"
"Mfsd6",0.0317606497078129,0.0600786245966493,0.191,0.164,1,"Control","Mfsd6"
"Eif4enif1",0.0322371883492365,0.0501018202897979,0.22,0.19,1,"Control","Eif4enif1"
"Pck2",0.0322713208284463,0.052541476555017,0.295,0.259,1,"Control","Pck2"
"Tspan13",0.0323013211528105,0.061729776319662,0.708,0.678,1,"Control","Tspan13"
"Impdh2",0.0324960546966949,0.0516615501574353,0.891,0.877,1,"Control","Impdh2"
"Syk",0.0326763289468311,0.0505903195383797,0.331,0.289,1,"Control","Syk"
"Dhcr24",0.0328952329940781,0.0516123880217237,0.358,0.315,1,"Control","Dhcr24"
"Pik3cg",0.0329454045721737,0.0529407405272797,0.256,0.218,1,"Control","Pik3cg"
"Pdxdc1",0.0332654417598794,0.0501037883564647,0.213,0.18,1,"Control","Pdxdc1"
"Zbtb11os1",0.0335649403479393,0.0514153276509827,0.137,0.111,1,"Control","Zbtb11os1"
"Pdcd11",0.0335951676734396,0.068881424589409,0.377,0.348,1,"Control","Pdcd11"
"Hist3h2a",0.0339193131780494,0.0688925368354961,0.182,0.155,1,"Control","Hist3h2a"
"Rbm26",0.0342407809509892,0.0519831386880731,0.297,0.258,1,"Control","Rbm26"
"Tnfrsf13c",0.0343723312156483,0.0614257190749809,0.141,0.112,1,"Control","Tnfrsf13c"
"Ier2",0.0347908624130157,0.0526437723134336,0.441,0.398,1,"Control","Ier2"
"Gtf2f1",0.0348360050510383,0.0533436536960236,0.271,0.239,1,"Control","Gtf2f1"
"Nudt7",0.0355208578738196,0.0530362319593527,0.141,0.119,1,"Control","Nudt7"
"Slc22a3",0.0357004995500506,0.0512885470735829,0.302,0.268,1,"Control","Slc22a3"
"Rexo1",0.0362540914858041,0.0519514841620612,0.243,0.213,1,"Control","Rexo1"
"Fam69a",0.0365225124256402,0.0532533185104606,0.264,0.229,1,"Control","Fam69a"
"Rngtt",0.0367087479856352,0.0515419342600694,0.142,0.118,1,"Control","Rngtt"
"Mfap1a",0.0369735502774563,0.0518526874400692,0.264,0.226,1,"Control","Mfap1a"
"Pcif1",0.0370706198085516,0.0591980690884618,0.395,0.363,1,"Control","Pcif1"
"Wdr45b",0.0376657946195871,0.0558772186860448,0.301,0.266,1,"Control","Wdr45b"
"Rnasel",0.0383791871795781,0.0552682691332491,0.209,0.175,1,"Control","Rnasel"
"Dcaf7",0.0389902264797046,0.0567759337246029,0.292,0.259,1,"Control","Dcaf7"
"Zfp871",0.039069521971712,0.0666705971227115,0.382,0.352,1,"Control","Zfp871"
"Naa60",0.0393861935677691,0.0570036286371343,0.217,0.191,1,"Control","Naa60"
"Srsf9",0.0394324235972085,0.056790556523551,0.5,0.466,1,"Control","Srsf9"
"Zc3h7a",0.03949207918558,0.0567094394507182,0.285,0.249,1,"Control","Zc3h7a"
"Gga1",0.0396542629369397,0.0500318233205237,0.208,0.178,1,"Control","Gga1"
"Socs6",0.0398948498646167,0.0519667111576942,0.168,0.144,1,"Control","Socs6"
"Fam65a",0.0406255422345215,0.0591761022173097,0.368,0.332,1,"Control","Fam65a"
"Nrbp1",0.0409201596816173,0.0540611452861561,0.259,0.227,1,"Control","Nrbp1"
"Pex5",0.0409621591107574,0.05306693074005,0.135,0.116,1,"Control","Pex5"
"Mpv17",0.0417358450146246,0.0563479138339592,0.28,0.248,1,"Control","Mpv17"
"Ccng1",0.0421870903765119,0.0674707921983659,0.376,0.345,1,"Control","Ccng1"
"Hcfc1",0.042213166638669,0.0520363522285296,0.326,0.29,1,"Control","Hcfc1"
"Cpne3",0.0435876107692392,0.054895704212697,0.385,0.352,1,"Control","Cpne3"
"Vps13d",0.0437613573558267,0.050225500116804,0.14,0.12,1,"Control","Vps13d"
"Maged1",0.0438536751962199,0.0524012177950304,0.155,0.129,1,"Control","Maged1"
"Zranb1",0.0442329212658088,0.0500094413641036,0.25,0.215,1,"Control","Zranb1"
"Tardbp",0.0458566146702536,0.0534398006950143,0.575,0.545,1,"Control","Tardbp"
"Rfc3",0.0473067973806077,0.055661743071776,0.384,0.351,1,"Control","Rfc3"
"Zfp367",0.0474323497676388,0.0573785763527772,0.297,0.264,1,"Control","Zfp367"
"Mcm3",0.0482240200885564,0.0563342438529809,0.537,0.503,1,"Control","Mcm3"
"Fam216a",0.0483298513354527,0.0522772521563253,0.332,0.296,1,"Control","Fam216a"
"Smarcb1",0.0489478639145965,0.0514017826183607,0.384,0.351,1,"Control","Smarcb1"
"Akap13",0.0489701687384765,0.0501667935776009,0.798,0.773,1,"Control","Akap13"
"Mkrn1",0.0493290417405586,0.0556604927342733,0.475,0.435,1,"Control","Mkrn1"
"Actb",9.14713946906187e-66,0.519102555249733,0.999,0.999,9.97587030495888e-62,"EPO_treated","Actb"
"mt-Atp6",4.04307698310276e-41,0.152161558491317,1,1,4.40937975777186e-37,"EPO_treated","mt-Atp6"
"mt-Nd1",9.48726250826529e-34,0.15273615824785,1,1,1.03468084915141e-29,"EPO_treated","mt-Nd1"
"Notch2",2.80195038043927e-31,0.365835237992976,0.522,0.332,3.05580708490707e-27,"EPO_treated","Notch2"
"Abhd2",9.21132202122523e-30,0.375140144859051,0.46,0.282,1.00458677963482e-25,"EPO_treated","Abhd2"
"Slc39a1",2.92923741073586e-25,0.318948738923924,0.534,0.373,3.19462632014853e-21,"EPO_treated","Slc39a1"
"Hbb-bs",1.07512729183195e-24,0.775185621269856,0.258,0.118,1.17253382447192e-20,"EPO_treated","Hbb-bs"
"Supt16",2.39660815156614e-24,0.32912890212528,0.663,0.546,2.61374085009804e-20,"EPO_treated","Supt16"
"Insig1",7.25654576336457e-23,0.330920922661945,0.586,0.443,7.9139888095254e-19,"EPO_treated","Insig1"
"mt-Co3",8.44201189278843e-23,0.112494654323223,1,1,9.20685817027506e-19,"EPO_treated","mt-Co3"
"mt-Cytb",1.08108304126963e-22,0.145896214514504,0.997,0.999,1.17902916480866e-18,"EPO_treated","mt-Cytb"
"Tubb5",1.14994573303093e-19,0.241985474189883,0.981,0.967,1.25413081644353e-15,"EPO_treated","Tubb5"
"Ifitm1",5.32826422737069e-19,0.331433969532682,0.671,0.56,5.81100496637048e-15,"EPO_treated","Ifitm1"
"Ndufa4",7.58498212662183e-19,0.170506100678525,0.99,0.983,8.27218150729377e-15,"EPO_treated","Ndufa4"
"Fhl3",1.82312170423324e-18,0.259691324905295,0.321,0.188,1.98829653063677e-14,"EPO_treated","Fhl3"
"Clasp2",1.99506511273997e-18,0.25025642185977,0.264,0.145,2.17581801195422e-14,"EPO_treated","Clasp2"
"Wtap",2.31335968250026e-18,0.27192703001871,0.619,0.512,2.52295006973478e-14,"EPO_treated","Wtap"
"mt-Nd4",2.6024503803109e-18,0.130274568741989,0.998,0.998,2.83823238476706e-14,"EPO_treated","mt-Nd4"
"Pfas",1.60776995003829e-17,0.258035542295881,0.45,0.329,1.75343390751176e-13,"EPO_treated","Pfas"
"Kmt2d",3.59962573167717e-17,0.256178994108882,0.376,0.258,3.92575182296713e-13,"EPO_treated","Kmt2d"
"Kdelr2",3.72799595982338e-17,0.259639199965458,0.556,0.448,4.06575239378338e-13,"EPO_treated","Kdelr2"
"Nop10",1.30606250987397e-16,0.160736387488185,0.98,0.969,1.42439177326855e-12,"EPO_treated","Nop10"
"Pan3",3.33952136265297e-15,0.226010917589416,0.538,0.424,3.64208199810933e-11,"EPO_treated","Pan3"
"Srrm2",5.94222306991867e-15,0.203218170511613,0.92,0.9,6.4805884800533e-11,"EPO_treated","Srrm2"
"Gstp1",9.55793870493142e-15,0.22318920545735,0.327,0.227,1.04238879515982e-10,"EPO_treated","Gstp1"
"Pam",1.47975188570159e-14,0.253689989074296,0.278,0.174,1.61381740654615e-10,"EPO_treated","Pam"
"Cbx3",1.69123321692475e-14,0.223058897306258,0.914,0.886,1.84445894637814e-10,"EPO_treated","Cbx3"
"Ly6a",2.12610839305803e-13,0.335745452112429,0.648,0.541,2.31873381346909e-09,"EPO_treated","Ly6a"
"mt-Co2",4.62529511450095e-13,0.102909183515214,0.999,0.999,5.04434685187473e-09,"EPO_treated","mt-Co2"
"Ly6e",7.42125961617948e-13,0.153936903522748,0.957,0.928,8.09362573740534e-09,"EPO_treated","Ly6e"
"Paip1",8.48720552243996e-13,0.206622689144018,0.481,0.369,9.25614634277302e-09,"EPO_treated","Paip1"
"Hsf2",2.74386296227261e-12,0.174714571691892,0.187,0.104,2.99245694665451e-08,"EPO_treated","Hsf2"
"Cox8a",6.08143004091913e-12,0.124043750001622,0.988,0.986,6.6324076026264e-08,"EPO_treated","Cox8a"
"Cdk6",8.66179434081489e-12,0.256456622456997,0.678,0.603,9.44655290809272e-08,"EPO_treated","Cdk6"
"Ppm1h",1.64307121275878e-11,0.19601184350828,0.3,0.203,1.79193346463472e-07,"EPO_treated","Ppm1h"
"Tomm7",3.59556558398359e-11,0.151367512149637,0.947,0.937,3.9213238258925e-07,"EPO_treated","Tomm7"
"Birc6",3.95015580295808e-11,0.218529947416806,0.516,0.434,4.30803991870608e-07,"EPO_treated","Birc6"
"Rbm15",9.34659469792189e-11,0.175220646074781,0.318,0.219,1.01933961775536e-06,"EPO_treated","Rbm15"
"Snrpf",2.62816587299858e-10,0.161774195603662,0.945,0.937,2.86627770109225e-06,"EPO_treated","Snrpf"
"Nfia",3.51612848456339e-10,0.177097813738563,0.171,0.097,3.83468972526483e-06,"EPO_treated","Nfia"
"Srsf2",3.5974720548877e-10,0.16369844841405,0.935,0.926,3.92340302306053e-06,"EPO_treated","Srsf2"
"Gnb1",4.30806242592302e-10,0.146069782481962,0.789,0.73,4.69837288171164e-06,"EPO_treated","Gnb1"
"Hspe1",7.07123474269478e-10,0.142311881349271,0.938,0.923,7.71188861038292e-06,"EPO_treated","Hspe1"
"Ptma",1.00865715609373e-09,0.0851644685196238,1,1,1.10004149443582e-05,"EPO_treated","Ptma"
"Uqcr11",1.93874694093513e-09,0.125234393559463,0.93,0.9,2.11439741378385e-05,"EPO_treated","Uqcr11"
"Txn1",1.9911846220396e-09,0.118624364181382,0.97,0.962,2.17158594879639e-05,"EPO_treated","Txn1"
"Timmdc1",2.37060434794795e-09,0.145750505422455,0.18,0.108,2.58538110187203e-05,"EPO_treated","Timmdc1"
"Cox6c",2.9703132289768e-09,0.118881763189797,0.976,0.967,3.2394236075221e-05,"EPO_treated","Cox6c"
"Snrpd1",4.5588573841088e-09,0.159265673476561,0.837,0.791,4.97188986310906e-05,"EPO_treated","Snrpd1"
"Cox7a2",8.29220955702737e-09,0.128838713022695,0.932,0.913,9.04348374289405e-05,"EPO_treated","Cox7a2"
"Erdr1",8.67549895858271e-09,0.218230685888267,0.499,0.432,9.4614991642303e-05,"EPO_treated","Erdr1"
"Uba52",9.95463255369857e-09,0.10649814721838,0.987,0.988,0.000108565222630637,"EPO_treated","Uba52"
"Marf1",1.64111468816682e-08,0.17005596889517,0.398,0.312,0.000178979967891474,"EPO_treated","Marf1"
"Mcmbp",2.08284568079195e-08,0.16940446995046,0.474,0.392,0.00022715514994717,"EPO_treated","Mcmbp"
"Fabp5",2.72842180480561e-08,0.178090993334211,0.432,0.369,0.0002975616820321,"EPO_treated","Fabp5"
"Mtmr2",3.07615081898185e-08,0.148149458447103,0.23,0.165,0.00033548500831816,"EPO_treated","Mtmr2"
"Spry2",3.22423843026553e-08,0.153019999054637,0.168,0.107,0.000351635443204759,"EPO_treated","Spry2"
"Fkbp3",4.07996128271395e-08,0.153500967993022,0.779,0.733,0.000444960577492784,"EPO_treated","Fkbp3"
"Gas2l3",5.53744979432093e-08,0.165379373396989,0.298,0.227,0.00060391427456864,"EPO_treated","Gas2l3"
"Bmp2k",5.75467272533693e-08,0.14828365022734,0.242,0.172,0.000627604607425245,"EPO_treated","Bmp2k"
"Shfm1",6.07225182735172e-08,0.106314598883226,0.972,0.965,0.000662239784290978,"EPO_treated","Shfm1"
"Fn3krp",6.08950911181866e-08,0.132088140270781,0.152,0.086,0.000664121863734943,"EPO_treated","Fn3krp"
"Tmem256",7.75952136932532e-08,0.129753791009652,0.93,0.921,0.00084625340053862,"EPO_treated","Tmem256"
"Zc3hav1",9.0237056912746e-08,0.157005841003404,0.445,0.363,0.000984125342690407,"EPO_treated","Zc3hav1"
"Tbca",1.32348200805654e-07,0.119158905558547,0.871,0.834,0.00144338947798647,"EPO_treated","Tbca"
"Alkbh5",2.01667287326416e-07,0.157407033413977,0.485,0.414,0.0021993834355819,"EPO_treated","Alkbh5"
"Cdkn1b",2.15008333394479e-07,0.173700901283878,0.287,0.218,0.00234488088400019,"EPO_treated","Cdkn1b"
"Ggact",2.80933004902406e-07,0.136281474550855,0.2,0.135,0.00306385535146564,"EPO_treated","Ggact"
"Cenpw",3.40435009179425e-07,0.167631713101321,0.464,0.402,0.00371278421011081,"EPO_treated","Cenpw"
"Pf4",4.00670116802506e-07,0.160011056326113,0.439,0.365,0.00436970829384813,"EPO_treated","Pf4"
"Cox5a",5.77372357414534e-07,0.148004147827952,0.861,0.853,0.00629682292996291,"EPO_treated","Cox5a"
"Ifitm2",5.77460349779319e-07,0.0921958986186984,0.967,0.951,0.00629778257469325,"EPO_treated","Ifitm2"
"Snrpe",5.85357455945669e-07,0.109234952671567,0.946,0.936,0.00638390841454347,"EPO_treated","Snrpe"
"Mrpl42",7.28094549605126e-07,0.146786324613824,0.701,0.655,0.00794059915799351,"EPO_treated","Mrpl42"
"Sirt6",7.98331397171509e-07,0.117741975208978,0.168,0.107,0.00870660221755248,"EPO_treated","Sirt6"
"Atp5j",8.75121025540744e-07,0.0972890070947146,0.959,0.953,0.00954406990454735,"EPO_treated","Atp5j"
"Ndufa2",1.11962210271094e-06,0.113351072191743,0.929,0.918,0.0122105986521656,"EPO_treated","Ndufa2"
"Ncoa3",1.12696105024785e-06,0.116828949493799,0.245,0.172,0.012290637214003,"EPO_treated","Ncoa3"
"Plscr1",1.13229076175244e-06,0.138456974205392,0.71,0.66,0.0123487630476722,"EPO_treated","Plscr1"
"Kdm6b",1.14657694462558e-06,0.140737561616215,0.226,0.155,0.0125045681580866,"EPO_treated","Kdm6b"
"Dpysl2",1.2045544201459e-06,0.162528992895585,0.354,0.3,0.0131368705061112,"EPO_treated","Dpysl2"
"Atp5e",1.4358090252221e-06,0.0869448499760854,0.979,0.97,0.0156589332290723,"EPO_treated","Atp5e"
"Eif5a",1.45755085621106e-06,0.105857589578129,0.978,0.976,0.0158960496378378,"EPO_treated","Eif5a"
"Atp5l",1.61217465954623e-06,0.0924729832356852,0.981,0.976,0.0175823768370111,"EPO_treated","Atp5l"
"Myef2",1.69070161792823e-06,0.132812408896388,0.265,0.205,0.0184387918451253,"EPO_treated","Myef2"
"Ric1",1.79745881451066e-06,0.12773855291362,0.139,0.09,0.0196030858310533,"EPO_treated","Ric1"
"Skp1a",2.03036909725993e-06,0.122138382221048,0.737,0.688,0.0221432053747167,"EPO_treated","Skp1a"
"Fli1",2.06489957656961e-06,0.144152261706952,0.499,0.444,0.0225197947820682,"EPO_treated","Fli1"
"Rbp1",2.4318175413288e-06,0.158928128306631,0.57,0.51,0.0265214021057319,"EPO_treated","Rbp1"
"Mrpl54",2.44177136598337e-06,0.144152153439757,0.595,0.539,0.0266299585174146,"EPO_treated","Mrpl54"
"Card19",2.7570818354941e-06,0.0969566142643554,0.845,0.798,0.0300687344978987,"EPO_treated","Card19"
"Fth1",2.91413127287864e-06,0.0732312512340094,1,0.999,0.0317815156620145,"EPO_treated","Fth1"
"Ranbp1",3.68878536779252e-06,0.132637668214802,0.89,0.875,0.0402298932211453,"EPO_treated","Ranbp1"
"Ythdf2",3.87354359790646e-06,0.150273976725168,0.578,0.528,0.0422448664787679,"EPO_treated","Ythdf2"
"Vamp5",4.28044791297157e-06,0.121460553983128,0.845,0.814,0.0466825649388679,"EPO_treated","Vamp5"
"Dctpp1",4.28642553739793e-06,0.139038470780551,0.782,0.747,0.0467477569108618,"EPO_treated","Dctpp1"
"Tmem181a",4.6069613987648e-06,0.101855209544063,0.136,0.088,0.0502435210149289,"EPO_treated","Tmem181a"
"Chchd2",6.16417051237154e-06,0.088902423868868,0.977,0.98,0.0672264436079241,"EPO_treated","Chchd2"
"Khsrp",6.50297251802289e-06,0.100094353500709,0.383,0.305,0.0709214182815576,"EPO_treated","Khsrp"
"Pim1",7.0921910490083e-06,0.1525689625855,0.263,0.215,0.0773474355804846,"EPO_treated","Pim1"
"Atp5g2",7.19705861544519e-06,0.0731126831703479,0.981,0.971,0.0784911212600452,"EPO_treated","Atp5g2"
"Ccdc58",7.91290085509034e-06,0.133809376291854,0.306,0.255,0.0862980967256153,"EPO_treated","Ccdc58"
"Atp5j2",1.01151763881513e-05,0.0970673904305501,0.939,0.919,0.110316113689178,"EPO_treated","Atp5j2"
"Tmsb4x",1.12023582221918e-05,0.0618495534836372,0.998,1,0.122172918771224,"EPO_treated","Tmsb4x"
"Acot2",1.271455821552e-05,0.128162920361553,0.222,0.164,0.138664971898461,"EPO_treated","Acot2"
"Aprt",1.28985901271503e-05,0.144046108723188,0.668,0.634,0.140672023926701,"EPO_treated","Aprt"
"Hint1",1.3382795270691e-05,0.0860083000345608,0.969,0.964,0.145952765222156,"EPO_treated","Hint1"
"Dut",1.39375591159586e-05,0.12560542245016,0.783,0.742,0.152003019718644,"EPO_treated","Dut"
"Usmg5",1.43246447074776e-05,0.112894897919299,0.911,0.903,0.156224575179751,"EPO_treated","Usmg5"
"Ndufs5",1.66604141914404e-05,0.121144821275488,0.766,0.736,0.181698477171849,"EPO_treated","Ndufs5"
"Tmsb10",1.80975115546137e-05,0.103019321208373,0.986,0.981,0.197371461014617,"EPO_treated","Tmsb10"
"Tacc1",1.86854264717603e-05,0.145695391527872,0.546,0.501,0.203783261101017,"EPO_treated","Tacc1"
"Uqcr10",1.99931916620188e-05,0.102651009187959,0.895,0.876,0.218045748265977,"EPO_treated","Uqcr10"
"Fam3c",2.10433183418357e-05,0.11355622716367,0.323,0.264,0.22949842983606,"EPO_treated","Fam3c"
"mt-Co1",2.30312788838764e-05,0.0796402561891005,0.999,1,0.251179127507555,"EPO_treated","mt-Co1"
"Mrpl33",2.32216518877209e-05,0.0911606979757851,0.827,0.785,0.253255335487484,"EPO_treated","Mrpl33"
"Hnrnpa1",2.76892472773621e-05,0.0903785849235583,0.969,0.964,0.301978930806911,"EPO_treated","Hnrnpa1"
"Prrc2c",2.87431485892249e-05,0.121316205401401,0.742,0.706,0.313472778514087,"EPO_treated","Prrc2c"
"Siva1",4.09450933542733e-05,0.109559862799647,0.771,0.732,0.446547188121705,"EPO_treated","Siva1"
"Zscan26",4.31529056684425e-05,0.0976396759887715,0.244,0.183,0.470625589220034,"EPO_treated","Zscan26"
"Cox7c",5.97514379073716e-05,0.0661384812643564,0.987,0.982,0.651649181817794,"EPO_treated","Cox7c"
"Pin4",6.3059075311239e-05,0.123844244912454,0.518,0.476,0.687722275344372,"EPO_treated","Pin4"
"Nenf",6.392039407441e-05,0.127778844008635,0.549,0.511,0.697115817775516,"EPO_treated","Nenf"
"Uqcrq",7.1445347144826e-05,0.114553247493996,0.855,0.843,0.779182955961472,"EPO_treated","Uqcrq"
"Zbtb20",7.14931437377757e-05,0.115995605776328,0.438,0.376,0.779704225604182,"EPO_treated","Zbtb20"
"Atxn1",7.39904159754342e-05,0.0903239501732843,0.146,0.101,0.806939476628086,"EPO_treated","Atxn1"
"Yme1l1",7.47084428227576e-05,0.123811133383165,0.463,0.416,0.814770277424994,"EPO_treated","Yme1l1"
"Banf1",8.04070508709992e-05,0.107397740392824,0.741,0.704,0.876919296799117,"EPO_treated","Banf1"
"Rhoa",8.29696492584264e-05,0.117724275399532,0.817,0.795,0.904866994812398,"EPO_treated","Rhoa"
"Supt3",8.57188891667232e-05,0.0989633802371343,0.171,0.133,0.934850205252283,"EPO_treated","Supt3"
"Erh",8.60782532708561e-05,0.099228286941599,0.938,0.934,0.938769430171956,"EPO_treated","Erh"
"Atp5h",8.72227917365571e-05,0.0935948899020116,0.92,0.91,0.951251766678892,"EPO_treated","Atp5h"
"Hmgcr",8.85507893609365e-05,0.117782127440994,0.408,0.354,0.965734908770373,"EPO_treated","Hmgcr"
"Tmf1",0.000113641292024256,0.105495933833819,0.361,0.301,1,"EPO_treated","Tmf1"
"Sap18",0.000114602454817111,0.1134641966364,0.601,0.56,1,"EPO_treated","Sap18"
"Cetn3",0.000120051528674841,0.106595112436053,0.694,0.657,1,"EPO_treated","Cetn3"
"Atpif1",0.000121675631908725,0.0820124837540983,0.985,0.982,1,"EPO_treated","Atpif1"
"Ndufc2",0.000122807066240116,0.106828260861224,0.78,0.757,1,"EPO_treated","Ndufc2"
"Lpar6",0.000128650628417597,0.162584719310498,0.425,0.376,1,"EPO_treated","Lpar6"
"Agpat1",0.000136083805191087,0.10167339199591,0.222,0.172,1,"EPO_treated","Agpat1"
"Mrpl23",0.000142080712266351,0.0989947761874672,0.796,0.77,1,"EPO_treated","Mrpl23"
"Tmem87a",0.000142547251986773,0.0906523586887451,0.17,0.123,1,"EPO_treated","Tmem87a"
"Mif",0.000147744053452587,0.0788312449538306,0.932,0.918,1,"EPO_treated","Mif"
"Atp5g1",0.000163658377935306,0.11946552510509,0.894,0.896,1,"EPO_treated","Atp5g1"
"Dnph1",0.000166053243817398,0.119726045785371,0.413,0.375,1,"EPO_treated","Dnph1"
"Mrps14",0.000178754931233795,0.0834288521322424,0.829,0.791,1,"EPO_treated","Mrps14"
"Nefh",0.000197249979542621,0.13101600891515,0.308,0.267,1,"EPO_treated","Nefh"
"B4galt1",0.000198737972861587,0.123597909633016,0.268,0.227,1,"EPO_treated","B4galt1"
"Chchd3",0.000199781390696465,0.10268140259518,0.443,0.393,1,"EPO_treated","Chchd3"
"Snrpd3",0.000200531651758084,0.110312340926074,0.79,0.767,1,"EPO_treated","Snrpd3"
"Tomm5",0.000204050351200092,0.120314170346892,0.742,0.721,1,"EPO_treated","Tomm5"
"Mrpl30",0.00021278317485119,0.0975220027206714,0.695,0.659,1,"EPO_treated","Mrpl30"
"Chchd1",0.000216038761250134,0.111903547065792,0.666,0.635,1,"EPO_treated","Chchd1"
"Dnajc19",0.000217435219738383,0.111562439862672,0.641,0.61,1,"EPO_treated","Dnajc19"
"Dusp3",0.00023173445375309,0.110944132516173,0.204,0.16,1,"EPO_treated","Dusp3"
"Rcbtb2",0.000243903782270718,0.117473923570035,0.458,0.421,1,"EPO_treated","Rcbtb2"
"Pdcd4",0.000245687936073418,0.141382324632768,0.753,0.727,1,"EPO_treated","Pdcd4"
"Fam49b",0.000254068410233011,0.104954142078017,0.455,0.404,1,"EPO_treated","Fam49b"
"Lsm5",0.000255709699513559,0.105635226825208,0.781,0.757,1,"EPO_treated","Lsm5"
"Bola3",0.000257458184136304,0.102962750991062,0.677,0.64,1,"EPO_treated","Bola3"
"Ssr1",0.000257810735817393,0.111404022838532,0.649,0.617,1,"EPO_treated","Ssr1"
"H2afj",0.000274887769865291,0.100800195445509,0.876,0.866,1,"EPO_treated","H2afj"
"Cycs",0.000281412051406288,0.103059886009178,0.771,0.744,1,"EPO_treated","Cycs"
